clientid,maid,device_type,sha1_hashed_email,collection_timestamp,ip_address,source_id
C00002610,29531xv1-03rm-2it8-n58p-lqls4606n955,android,620c33c753fd515a26cea04286dfbeac5751284d,1604100811000,98.132.41.593,7
C00002611,j9n6vkik-dx3u-3067-7fco-9x99arfdd63u,android,129f6ae2b7fa537dcc15adf1a484a7828a3f2781,1560123211000,65.341.14.281,9
C00002612,F57EV74N-1OG3-KI0R-0K3S-51ASXSVO2A77,ios,bb8bfd09d339d2c35c0efb311f037379e12301c9,1563665611000,54.400.26.256,13
C00002613,V16X4ON0-U88V-EEWJ-X23N-3JA863T8VS73,ios,fd5cc3e1ed943bdadca57fb048dd1250f6d3dac7,1593128011000,24.894.51.046,6
C00002614,995k713n-10wc-00ki-1691-1ucm518z83xe,android,2ea87dcf15622a0bf2f0246992dbe46b82643d66,1587166411000,46.579.75.219,7
C00002615,19WO30J3-7528-B2IB-7R62-1696O0264U2Y,ios,db5fd9160238d87b89c1a8481eae170de854ed7e,1545521611000,91.242.85.647,9
C00002616,zuaba097-c3sh-evm1-0vns-d976rq0474sx,android,b1f56906b2f815ac8e369d59b654158140be3f82,1580340811000,79.078.08.992,12
C00002617,874cl1ln-6n0y-hoy3-uyhf-3489os3lu4pv,android,4b82abe7984f74b721291db00286e438ad9822d3,1563233611000,89.820.39.363,13
C00002618,kl14n50g-k0qq-jz66-72n8-wthvt74gu9fz,android,3b0566e413f057d5a3f87862ee934871e9804364,1538782411000,42.616.63.714,12
C00002619,A6BKCQ8N-C963-43D6-LU7Q-A2L9P75XD292,ios,8151b9398657f16b2bcee1ec130ccb2d2bf07b8c,1581723211000,74.878.09.414,5
C00002620,XSP7UCGN-AU7S-J4ZI-V6J3-R316FXT0J81F,ios,4407dd3c5b5d6bf3af4470c4fe641013d0ba8422,1600212811000,95.571.53.354,1
C00002621,f32a36r5-34je-n5b7-n21q-8fb95kqmakh9,android,0828ff8b0770b23105b6f823bbec1c600c8ecfff,1533598411000,44.588.30.105,15
C00002622,PNDBZ54A-N0KX-JKP5-XY7L-MCR0ZD62MLP4,ios,56e4cdf1fbbd9e213fbd378fd508af3e8c8b54fb,1540683211000,77.524.80.457,9
C00002623,sflobabt-0p71-80vu-ivvg-bbx66oz9p8et,android,3a9e1379a502880bac5d1574cf7193e7b3aa32cf,1519256011000,62.348.38.977,5
C00002625,re4x69a1-lti9-v7e2-4r9r-47udvftfmb64,android,50101e4504077b4aaf139992c91b00746e830d50,1530833611000,82.660.16.385,9
C00002626,V1ZWK012-X005-98C6-3J49-CBT6FTSF8Y8C,ios,88867a34fb8d9c81cc63fc29e3d21fc70dae2445,1567899211000,22.299.76.110,5
C00002628,869zb092-7607-qnhc-3x7i-p1faw6p68kx8,android,b1aaf7b9272f708e3d0b5929b200547b602ba83d,1590881611000,12.434.23.605,11
C00002629,sb769917-3nep-9m37-ht06-u8kz8z12eddh,android,b616b9fcc3b0087db9a2720b41478eb763017729,1566171211000,91.273.46.160,4
C00002630,w3jdp02l-b1jt-60f2-cyhy-s74z3nwwt0w9,android,213e31a60e3577bc2973989b333f87ded014f5d2,1604619211000,55.279.17.980,2
C00002631,27GDE62N-SS62-382A-5M8V-00440P80RIKL,ios,626a81bfb267cc710fa8dfc1a905059d72b16cec,1594337611000,95.777.10.026,4
C00002632,k9659h1g-5u79-s9t6-kfoe-fr95tp50ixg7,android,370ed8704936b0cfd3bc171bc0d19eb4a04fea2c,1546212811000,30.303.16.931,11
C00002633,r4x0566q-a7z0-q51z-1zxd-430ewh263qsj,android,02e7f7c3b62738eb3a06e6cc590272475c65713a,1579390411000,91.271.16.463,2
C00002635,P1I6635P-MV2J-35T5-110W-DJ63LG5PLU30,ios,d2d742fa36bb764bc640779dcd41ccc3f715e524,1590795211000,82.433.38.150,5
C00002636,w8vo5u22-j5ah-r33x-5087-rue917cr0i99,android,c44822f4582474998e6519c7941dad17c6847afa,1593041611000,85.436.87.590,15
C00002637,f46rrz51-hnsc-xk11-yscw-2i0h54cx3p5e,android,283a03411c02697fe7ee485a7420e8101e41dfde,1546731211000,88.149.25.473,6
C00002638,2D2W5193-TDVS-X1U0-HG4R-9OEK8GU5287H,ios,bfafb3e32438acf6812e1b0510539b6297b61247,1601595211000,94.840.08.957,9
C00002639,H5A68D5I-EGPS-78G5-9XWC-PRDCXPELEU7O,ios,118e434a25e36b8452294d0588dae9db41742007,1579390411000,76.850.50.055,11
C00002640,H144C0O3-6P83-4I0J-D4SD-AJN1971DFFZM,ios,8f8d7d6a2f6fe54f83ae1680c900fd8a268d5889,1589326411000,71.737.21.007,7
C00002642,75IT8V05-EAAY-96TQ-M76N-L37L00SZM6EE,ios,185992f5af6c325cc52605457c7df6cebec198a7,1600904011000,43.770.72.959,7
C00002643,f761gjed-30w5-j40h-901o-g6l7ktcicpdv,android,c0c5ba6d563946257ffbbf707b5c4ce254076bd9,1599262411000,98.762.98.342,2
C00002644,21SQ6A0K-0747-09F5-5PKG-2C9CT42145S7,ios,6da127e43e67af9a1b4baee7fbd1c1203a4e52e4,1529796811000,20.562.00.642,11
C00002645,XZE0Z575-5Q1G-A616-85B4-9D2118S3JX34,ios,11747e8dae88ebb4100ab2c29296d7a28e2d9fe3,1533252811000,12.051.14.957,11
C00002646,5W3AO0J3-J3PU-LB10-G0H4-OQALN16GQ04O,ios,8de3cb29e72f8758d3ac919c5ecfc052f4080afc,1542670411000,32.851.71.727,4
C00002647,s9bp6e1m-vll0-6839-e685-r870u352njus,android,cecdcde4a0db434a6597ce5388afa8879495fc3e,1592868811000,14.350.00.494,14
C00002648,5O3I8058-W82A-0MW0-IS8W-ZK23V46W3NIJ,ios,fa534f8b699f60fe1118dc0f05402364c5b40bca,1531179211000,64.367.35.267,11
C00002650,4Y845N93-WERJ-3CAO-9119-B7H59A25L81P,ios,aa5ff665f635aa126a359635fb3972a243483e8c,1574465611000,62.011.61.533,2
C00002651,3IAYW60C-80X3-161S-351E-K9W7H4TG2559,ios,7942c3739c109521a8d61ab795e974831f15b480,1578267211000,85.843.60.794,1
C00002652,6D8F4827-994D-J984-GXMO-6EVNBZRMO24J,ios,13c795f36c33d4300bfc6b52fdb4ced5dc19c11f,1560555211000,97.363.21.851,4
C00002653,f3j6r3e5-i8cl-876p-2gd5-25tu79g9l246,android,3a9d6b016fd14a50aea0709382a31a6dd0aaf7b0,1543275211000,27.912.73.717,11
C00002654,MZG7HYV6-1IW2-U591-Y6MM-KJH9S9GQ1519,ios,8c8e99f34c995f7730f396e297395548667ab6c0,1579649611000,16.038.46.994,16
C00002655,k1j0p9z4-8t4q-ax96-m8dm-j2315fcst210,android,7d14bdf50f5ed0da26dec1198084f909a2cedc61,1581118411000,12.585.35.156,2
C00002656,9b7i1rj6-d3g2-745x-0laq-evlledp3a6f8,android,7689fc0ec818f1a627f4591ed029687fc79dcac1,1552433611000,14.081.70.887,1
C00002657,K22X47UG-M959-4985-DJ94-2N2L1X8953A1,ios,afc512549445521d3b2e3154e3c0c80af8084298,1562801611000,12.452.80.660,6
C00002658,n99jbo5m-d83t-9q76-889r-jbz45gark100,android,16d9b0b1fa3f40fdb288067e743454e862004604,1539041611000,68.030.77.421,7
C00002659,4k1e2h96-9q85-r869-6321-7b9la4806527,android,47dfd1bbbfcf029780f19c4fd8b4621cdec91595,1548027211000,28.093.51.911,14
C00002661,nw7e62r2-72ck-v757-ozfr-67o1ru1qwb4c,android,34f453b6496c3da68b7beac24dd6047f25b84067,1599608011000,91.440.77.673,15
C00002662,52VMA46O-16EB-OU7Y-0B45-01L4MJAKJ684,ios,0aa127a93df4604715cb63f93979df73b5e8b486,1598657611000,22.434.94.612,10
C00002663,I6FT017L-2Y5F-SWFZ-B2Q0-KQR3MZ1SUC9O,ios,2dd17a27b32e7b6e022a4cd5a02e84a409a402bb,1553038411000,96.009.70.112,5
C00002666,W7OPBYX8-KFGL-03A0-KG0U-GZ8606RQ989O,ios,444f727421e3c1d56043a03dd0ea9f365d52923e,1544916811000,51.051.61.878,17
C00002667,1J3Y7930-8VVD-1ZVW-SGTB-82Y12QMJ4Y96,ios,471613c4b6c201f3a178b07ce65c84ea13dd1f98,1593992011000,24.321.62.166,13
C00002668,g5q86442-2q74-8j0e-jdy4-kq91cs2j395z,android,27c1b8ef41bd1797dbc6ed168d44b19cf3e6672b,1600126411000,45.395.45.607,17
C00002669,8A4P8IEK-DZVA-N103-Z476-L23GLA1M9VAB,ios,946c56024df5bc08a89c2f0e25712b0256f56340,1532734411000,44.789.55.368,9
C00002670,3900LP7B-G678-A745-961R-76R23XT157T5,ios,5d46402a4614962a359d6d91f22a32f6670c6938,1526945611000,10.962.59.874,8
C00002671,IW4SIV31-Q45I-5F1F-09EG-UO5M74APUW4G,ios,be32cafbc0147f47140bdbfcfcd5a6df3d3f2c35,1550273611000,90.321.53.683,5
C00002672,0N263B42-FAI4-9UG1-8Y11-215N888O436D,ios,afc4f4b34e87bb8b42ce2c9bc3db75fa00d5c90b,1547249611000,59.226.44.905,6
C00002673,83pt8l2r-4l6n-gg82-c67m-mk161m5uz5j8,android,d569e4b7f9f684e9412ea7a855d4c42ce4dcd44e,1590881611000,85.765.40.263,13
C00002674,84ld14ui-33k6-df0b-6u23-31vcif6b08z6,android,5a04e4217bfe26c25361a9da7d2c9085cef525f0,1579217611000,38.732.57.142,5
C00002675,DPFD63KD-ZCHW-B40U-57CG-B8ID3Q4TWTPA,ios,06b0d42a7c852e1a73a308c1df01cc744ea5177d,1551915211000,96.526.72.585,9
C00002676,C56YQD56-3SEW-RPL8-RAQ1-OJYKD883FJ2R,ios,a2b9455207b6b5fd89116e45dd98497e9787e9f8,1521329611000,95.468.44.249,13
C00002677,87o566a5-2732-86k4-1guc-9vrs8v7h95cp,android,898600f396693c7663dc8a7419f53a24d7ff3fa5,1589067211000,92.844.69.467,9
C00002678,snjg8t8p-1040-3213-55r9-eg4518cyi88i,android,b256dd4d71f681c1e23f58554ffb4e26d6a0fde5,1559864011000,89.098.15.220,7
C00002679,9b60qb8o-0745-3904-6jy0-n3v1rvn31150,android,f6d5a29f9b4b8b306a133289d19b55f4ea8504c9,1533857611000,74.810.01.461,12
C00002680,ae9s3ij2-co10-k3y3-3gsr-ou00lc8572t2,android,358fce9d75c1aa8424817fddc1a8ccf8f529c682,1553988811000,58.482.22.705,16
C00002681,9409HC17-FU29-B1B7-CAAN-RP592FYZ77G8,ios,360e646ebcdbde1b616fa65fbf1dcfc94ed275af,1589240011000,34.951.71.827,2
C00002682,20v0ke70-7rez-cenn-vc52-9zj6c4yh74kw,android,9750cf1f9f9bb01288b2089314d19934474b8018,1579304011000,53.751.30.798,12
C00002683,O3M66A71-ZMPL-UR35-63J9-75N62YEEM964,ios,c211a73962537a6e5b328972a72c6aff22ee83bb,1576280011000,92.458.29.941,13
C00002684,l572614f-u4mx-x727-lunv-s176hx7h98df,android,4859f493f169129ae3bf128a146681f76332467b,1548372811000,84.150.61.961,17
C00002685,F41O2137-NI8J-X8AI-W680-F57W06RY8CH6,ios,868e4da29cef381230cdd05215744c89c4acef6f,1596324811000,27.017.25.180,7
C00002686,PEH45CV7-Y67D-057N-MK3O-L125OLVNK2Y1,ios,1d1fd651d452899f3c21c5a61a89aaa4f2d85a90,1537745611000,71.941.90.981,6
C00002687,QIC859Q2-8J7V-8Y16-S6IQ-A5646GS3Z1TX,ios,679654ced77c3d50431bfeb7d1e181f875da4d7a,1524353611000,94.139.51.220,1
C00002688,0B0D0B8Q-6511-LRFF-9HK7-V3S1KKHW55B6,ios,3954903fa1bf33c7891d962f79228a323ec027dc,1581723211000,51.588.99.482,15
C00002689,M544JFNQ-8SUV-28GH-4I85-FL78L52W5Y2U,ios,e21994ffb0b30e9c0edfdc816d5f75f5d1759c13,1545953611000,96.139.32.361,8
C00002690,6zmbxusw-x2x1-be12-69id-6w33p2e8o126,android,e8e29cc1b573e966f58260a60c8a1ce32f635495,1577144011000,73.125.28.344,15
C00002691,o9l4mj6t-4c0p-f8h7-uxy6-fmfh22ee6146,android,41ebb7cce7723d621029407fb53e3baf2cc37116,1581291211000,20.259.27.824,11
C00002692,06mbe9w5-7y77-91nq-v393-vk0miwed1d53,android,64bb9646400ea069cabf64d3fd8dde2d5c908f5b,1565652811000,25.819.78.396,17
C00002693,G11QE4QU-3JDL-KF0O-IA8I-3FW04055314S,ios,2fd64b4b5ae659ff7d47d6a7c3dfab6a708fa55d,1583710411000,89.211.48.425,8
C00002694,1Q7S75BN-5X50-N2P6-P14C-8E4H69M5SAU6,ios,ea93ecb4a1e500f833fbc68f14f5509689b8c8bc,1541460811000,15.848.47.784,11
C00002695,r38656t9-e74x-drxv-fhk9-j239jdt5a86l,android,391fa6fa8b181cb9c669df97b91f8bd9a89d5d9c,1534289611000,78.229.15.273,5
C00002696,0tkcr64n-4dd7-r371-4c0i-427dbsgopb8w,android,469d576200192504385bfa46252f851f16ab4b7f,1595115211000,56.833.99.271,6
C00002697,7081ois1-0dv2-4g2q-4222-0v20kel4xda2,android,8b38ef08253f0ce9314d492a61f32978c44f5bfe,1551310411000,42.931.20.127,11
C00002698,4c7xqbf5-f17k-58m0-66m8-901ep6jx9ank,android,222554dfd91ddf79c247bb885d59d7ae0845696f,1541720011000,27.970.62.424,15
C00002699,B96M94I5-1I0K-2O38-3DA4-O1T6E7RC56ST,ios,a9162b512c5df8824dbf1de3b63b5fb2c613984b,1582155211000,69.422.46.356,5
C00002700,77TQX361-3DOS-H25V-TEZ4-Q56T3I3NRK59,ios,f077e0f41615f909121cfaa9754cb34ef83f9170,1554248011000,27.569.09.751,5
C00002701,f531w750-iglk-9211-n768-98jt2wk04i6r,android,73846c2f99548d387a4b16b834a5969d5169e605,1531956811000,60.930.11.279,2
C00002702,90Z026JJ-2F36-O50B-J6VC-U4I7SU365RJB,ios,4f1ebe5eb7ee7add22566bc4447e66d75d10ccf7,1563838411000,43.428.35.377,11
C00002703,21GKR1LO-ER82-XHOA-16QB-68P62SBS3D0P,ios,c1cd9c794ed87438c1fcfcf8b2a8fd7705d0dab3,1565220811000,60.388.41.699,2
C00002704,J16VTR01-175J-NCF3-IB6F-97U7LL6L7GQ5,ios,cf181171192d65d1abe542aad479171b1576ea85,1529883211000,19.127.58.490,15
C00002705,ZQ197J1D-XF36-L919-42W0-ULTH6VL8Z5M6,ios,36ca1b5846e46227c16733d34eb6a9de0a6a99c8,1524526411000,18.331.32.858,16
C00002706,9182kef9-4qkn-ouk0-v10l-q29978p11y7r,android,6ad76823618b5954d5e767c4930075a7221ef5d2,1541028811000,90.954.43.570,17
C00002707,BHTW8ENT-BJI5-MCXU-4M74-1YXX3GX4DKE2,ios,e7b647e6e2333f0934ca78be6b365b2f381266c8,1544052811000,48.472.34.154,3
C00002708,491I4O4O-OGDO-R6J5-C4W9-YHVZ19SW3X05,ios,bbdfd92d39cab19db2283275a4f8e816fbdf9275,1521156811000,25.833.76.453,15
C00002709,9G19T80R-7SPI-T53N-EPHV-7CQ448JVJP3G,ios,bcc4813e4e5bfaab53a7fdfd9cc771616d51b5b8,1549496011000,35.058.81.460,16
C00002712,85H5K72E-3E05-69W3-21HC-9C97SUR8U165,ios,dd46035195e2cc5599ae5243220fc0acd356549d,1540856011000,92.411.47.876,4
C00002713,698nb605-3lkg-9804-a792-377eyy76h200,android,c1b293ef05c58e0afecc4080f7aa872f5ac715e3,1566603211000,63.608.27.148,13
C00002714,049FTM3T-CG38-S0PG-92OI-68SDI3446476,ios,55464e31f8aa1121e4d007f1bd6b391b4bfd4afd,1562110411000,92.491.65.110,2
C00002715,UYT0O7YC-V46V-6H80-0EM4-F2N06028W13E,ios,13c4cf216baa43a9cccf62321252134c40a51e35,1584488011000,72.571.78.901,4
C00002716,KXN83E1O-MHB3-3W5A-T125-V9AVOD6L77AY,ios,97d04f6e944774c68b9c893c2e7c8dac933f0f19,1521416011000,69.286.29.922,5
C00002717,7XI96K0W-N7U9-I238-1OJQ-64NYBT27I60U,ios,02faa982b8c4d80e30f2e56a3877d7cbe38382c9,1574465611000,20.824.13.469,9
C00002718,32xz46s4-91du-rc64-52bu-vq16g9t04knh,android,3fdee019b6ed68a3279f07905baf9d3938c7e4e5,1570404811000,53.957.65.991,4
C00002719,8H75J826-848R-8N3D-52WK-7E5V4M9P3A0T,ios,b1598d8322a890ce6d2ed9529f2201a8ea00793b,1519688011000,31.422.82.668,11
C00002720,TZ0I5MSV-5567-L70D-YR2A-7G46422M1GET,ios,b88d96355283d9be2c497afe2804187bcdee27ed,1577748811000,97.031.36.661,7
C00002721,kv0i4sl8-2vf0-j3nu-8hrn-ei1zzyug4412,android,b2f9160384002e4a3232f9ffea9d96b745287d05,1554161611000,21.322.44.872,5
C00002724,88KDN4L1-V3O6-4862-5ROC-00P3NGQ3B7TK,ios,2296dbbf84bda9d044339ee4fefb8e53d8ab2abf,1576798411000,19.595.00.960,15
C00002726,2965i6jc-u29n-0rf5-f18o-oozclh3d07p7,android,c4534fa60761bd2d64cf257472926d2db146bc9e,1586648011000,96.725.67.823,1
C00002727,SWW5155T-ENC2-YQ3U-3818-2KI762X0Q5L3,ios,bb4ddac863645d9550b76a78bf450e7db0b73f6b,1528500811000,79.443.25.808,5
C00002728,KDTQ4YF0-7471-V899-5TJS-23A57O1QW4NX,ios,a73465a57669bf1cbee33b79c514bc4a49da0ff1,1548545611000,53.343.89.463,5
C00002729,e007u67r-sn98-717e-x17u-jn0y7bb5m3r2,android,fc7337d7f45b46af48651a5d7c2ac14cfbf5028f,1559950411000,42.145.01.141,17
C00002730,1FK53I9V-FU22-DSUZ-Q13D-63KSRQ31671V,ios,424ec2e22fbc5ef9bb88883bebd4f73ccc668c95,1592264011000,51.179.22.388,1
C00002731,AGM3X83X-0449-36G9-BYR0-207GJ2L66RHC,ios,940bb35d0dc126d13fddc241eecb761bda2fc0e6,1520897611000,43.454.65.730,17
C00002732,sa9w3ap5-w27f-sr04-9h5c-37b60jm82vys,android,409513cb41fa72485fb319c8fb03227188672c74,1519169611000,83.937.27.066,4
C00002733,k67nn61h-r8aq-t362-226h-v9q524e0o0x9,android,9ebf8c95541d8975f824601691f76bccbccff8d9,1520292811000,98.957.22.635,17
C00002734,5vypu2r8-ngze-4i3f-316g-8hx1m54a7ql5,android,cbca0ffe3e613ad7874730798bb9bc20eba20e74,1530056011000,33.609.11.814,11
C00002735,h8lrb9x8-7h88-g1n1-5t12-k2662i3m30v5,android,91cf632152af8310a02d629f62715f266effdddb,1603755211000,77.905.81.685,3
C00002736,75F84D41-MY6E-MQJ2-M57F-4R2DQ48YBPB3,ios,ddd6cd34cabf0addcf52ee091fdf7f58bea6e2c3,1537832011000,38.182.33.231,17
C00002738,Z6NJ4U9G-AK98-4J19-1UZ6-V491RR50Y3Y5,ios,bbbd882afc2ac10c601e59f0e9a838f5c6424f14,1595720011000,22.120.16.601,6
C00002739,R8EUH3UR-7M83-632R-XY8V-ZM379D939048,ios,4c245a9ee9a6bb3c0afffd809c11d5649711d5e2,1581464011000,91.463.09.069,17
C00002740,m783lq6x-4996-sn4f-ga53-p85829zd5xx4,android,34e0304e494c221b7de42be79e115ca9987dc2d4,1598398411000,53.248.79.454,10
C00002741,9s2ue0x8-0bp2-m4lw-36eo-esh4258laast,android,8f8e0e0324345ddc2d5f8b78b34a18eb52c9a2fa,1596324811000,90.833.78.944,2
C00002742,CKEVTSOP-1E94-4173-VE30-DXX80F295QCR,ios,6b8522cd292ad827eb61a47653e95f8c57b8266d,1583105611000,13.300.23.479,1
C00002743,069RU20O-2E4G-5109-IV2K-AC9112003K1A,ios,025e9797ae7e4f03f500ce32f3852999311a58fc,1530056011000,61.809.02.033,7
C00002744,fib077ya-4w28-6j00-44n5-h3fc3mp730u3,android,c36c8924265807f9a5d912956a6c077635852ef7,1521934411000,69.294.19.412,16
C00002745,6WV1N2XN-S8A0-1ZJ1-9JO3-CF48359JL1JQ,ios,09fedeaa0b8e451288f108277bf74c84e506cb5d,1529019211000,22.939.37.612,10
C00002746,3P381B2R-562G-0GMN-BI26-6H33TFT9M97L,ios,0eb8427b062c088c34bb8e693a3f3fb96b2a0fac,1604446411000,66.382.08.877,12
C00002747,9z1ee8xv-mcn3-d28z-ncb3-gq9096914c95,android,853c217e698199cf597a6713cc0e19ecdfb61b6f,1529883211000,17.018.40.717,16
C00002748,obc85u3u-x93g-p0yg-nizo-74b4g7628dyk,android,38302c76c85544d7d867edf7314d4ea6f018d5ff,1569886411000,35.507.68.315,10
C00002749,MB0W2DQM-743R-36S3-J55J-JD140Y027340,ios,94c4d2549342f4e24dce0b65802b72a0b7b492d5,1521934411000,61.400.08.008,8
C00002750,fqevs0ui-f87g-6pyg-3k6o-av8umv2lzquh,android,6acfd98edc6cb490d9ef3e3ef45cfd95faedab06,1544312011000,43.858.16.359,8
C00002751,6h29f8o8-hx59-681l-wa73-25469968v121,android,25eaccb60449ecca5eb4bbf1e86ec333b1750c3b,1570059211000,69.960.02.059,8
C00002752,418bw706-wa12-6928-8em7-710jz9od8e46,android,273d3335ee281020902de64c53f023a4bba36b7e,1557272011000,56.511.77.629,8
C00002754,b985an17-z88e-0vmq-l13f-y27tig3kz33l,android,f2e457888d14a169eeda81581afd12f3ae52dae6,1535672011000,56.131.85.048,13
C00002755,5h37w521-5515-bt5z-e9r6-4su48tl9jp73,android,fc07b3b1a10d52b3c77a5f9e53ed7fb63cff49a5,1546299211000,11.330.19.891,16
C00002756,7h74pgw6-l7ab-00y0-1ll8-i9isaz0n89s8,android,93ba66435b4c0e4ff87d330d0fc47ef50f8ec411,1528068811000,57.634.21.483,3
C00002758,i6o3p19e-h5ze-g593-2624-g4vc6drg2477,android,efc45b2a061e591349b069a8822f11922bb87857,1561419211000,52.392.44.095,14
C00002759,6g98l8ui-59xf-p423-8386-p9l206ydp0vh,android,952d957da1b143e48e15eea8419a9ce9b49927b7,1578785611000,95.095.84.085,16
C00002760,9Y31KT03-4S9F-Y9BC-4602-5B6421SYQ006,ios,33dd1a8471df4544d3fc7ffc631fcbfeab903898,1533771211000,76.866.75.466,1
C00002761,O3640SU1-K6X4-857N-5GIU-91Y6HR3D66WI,ios,e865c61a259bbe9f2ac417b41f306c82af77038f,1555889611000,14.026.61.997,17
C00002762,R2589889-11EW-40KK-OF58-3FGR407QYZSW,ios,5e56c94302865f36a9c8419abc0f581b61741e3c,1574465611000,81.736.10.649,3
C00002765,356jal4a-5gss-lqn6-yyur-932aws3wg738,android,5c93a9ba18f908b91ffb4288acb7483fc5c82c11,1563665611000,88.565.15.394,17
C00002766,280Y827F-9JE3-V064-15L6-S7ZH7CV0S5TB,ios,3ec213b1ad45a0eaa42e5ea73a97af092afdbaab,1563060811000,58.780.30.268,16
C00002767,UIE45VOU-4846-3115-D2C5-E940X5UTS68A,ios,f66c6f75bd0d290d1283459b433c6ecf2c777562,1566257611000,69.424.29.482,9
C00002768,I96ACF6G-IM82-KPEJ-9R6J-5O6F3ML8AG4D,ios,d8ee25e37e7447a597fe8a81c00c77254f7076f5,1544830411000,59.861.94.382,13
C00002769,GI4HX17A-PBFT-5Z2Q-8F0H-478U96947A50,ios,b09fb0529d19c66d785984567e28881d659aa2dd,1596238411000,10.042.78.951,16
C00002770,s6a0phu4-2pb9-w37g-t80o-38jbzvfbwr24,android,a983e02f2fc9cca48a8325ea25bad4267f015324,1551742411000,43.811.41.067,7
C00002771,J2LSBL6B-O45V-LO7H-NTAH-8Q3GOZ7UR5NG,ios,c8ee7daec2870eb1851ed1847e39e60d73e72aaf,1548891211000,33.198.06.736,4
C00002772,t7ycmh4e-37sa-x0a1-lr28-71xgjo18y8j2,android,ccc5370b5fc3c56c9d180228bd177c3772bf7abb,1525390411000,66.979.35.104,5
C00002773,970wyv9x-egbd-e9vn-7i8n-z20hs82e0v74,android,5871ab6902137b5efa5ef2f30091d44c15ca9351,1555889611000,73.951.59.017,1
C00002774,3w557340-k2lv-384y-14gw-wh24f4t3t9ng,android,6cb25716c70f50ead300e4f689640adbaff955f0,1594942411000,54.511.56.300,17
C00002775,w8oahbfu-1u53-zb37-56wy-d95462slm2pf,android,cdd4ac2b912ebfb60927d1ca483e95389f3a1245,1525390411000,63.299.21.783,11
C00002776,9y276atb-8nmj-3vvm-5qwd-wu42y9207i85,android,75c010911f59dd08594525844ec6711bc7d870b1,1526254411000,92.444.24.717,17
C00002777,7VSO5ZP1-2K90-I66L-77IV-6COI9H7Y133D,ios,19a855521ccd8bcaf5d1045b186b791ad58e052c,1575156811000,36.933.35.962,4
C00002778,261jar31-acc7-na7g-ssw6-a1z2pemfaky7,android,f64cb2027028bbc82205eb97ea342a3d0deb92b3,1573860811000,92.423.87.541,4
C00002779,3jof7bwq-j5il-u893-k4eu-65q64y81t20t,android,7fd94557950dd89c7b101ceae3f566725bf3694b,1553470411000,33.507.49.940,17
C00002780,S7QTUT6G-1O70-J775-KNR0-V545B783ZU4U,ios,26fed5c7673f0a4da5eb8c49049506ac2a822913,1556667211000,47.946.86.591,17
C00002781,9A7ZUXR1-3467-7U5K-I8SI-7LFUN7644333,ios,babd54307d5a6533f322171a50c0e1ea502560cd,1550014411000,62.859.70.961,7
C00002782,MS7WA9BS-8N4Z-LI12-4GAQ-S1X41MC1I6C0,ios,265229133df7da65f1d38c7775886d58cb7f48fe,1581982411000,36.371.45.063,2
C00002783,ke477sqe-0p1x-m9o8-8bvk-s32xejx1e67s,android,baae9ded12775d378f524b5508fc8c750d700139,1556840011000,40.355.80.785,9
C00002784,321BZRHI-QA4V-Z84Z-0QHX-34S2A8U1A0T1,ios,18c2fe91a7da82fb1111bf193e14ca53643d148e,1533166411000,69.917.98.775,8
C00002785,QDWWHWC1-598Z-3EPG-XGC8-O189QW525429,ios,457cee06b42b52c2f6573ff30fa62d178a5e1d46,1544398411000,26.950.44.481,9
C00002786,4470GKSL-1X1D-2871-U067-419EZ88N36D4,ios,ca729ab8f052ac1e73db0cb3a547db0fc0fb02f7,1590363211000,14.402.14.745,2
C00002787,7b440c32-6jc9-9v0q-02o8-054egj2k3475,android,b972bb3fdd1aea3c2c4153f69114f7c1330d1a79,1570491211000,38.545.09.962,7
C00002788,92U48ZE9-1A8X-4NX3-I8T0-4YCQKBAS62BX,ios,ce67317b5ee552759cc77414499e4a638fc3eac8,1601076811000,34.413.98.541,5
C00002789,3v2e1jn8-32ce-tulj-3613-4yvn7872103m,android,14565857759e333e4dfb5cbc2ff317525e439956,1595892811000,45.185.26.093,2
C00002790,d2xl62z9-45er-9a86-u13p-8z3xehk423u9,android,ae7b52b00182dc94dfaf14d5dca052e5fbe505b8,1536536011000,57.403.12.586,10
C00002791,oedu8zo9-64ww-h901-502l-t6bm571l6szz,android,f9cef4f29dc0b57eb586983114dc54d6dbc33e16,1558481611000,19.470.66.548,9
C00002794,QFYS755R-2WEG-E00M-00HK-W1TS17853E63,ios,a46f60b6fb54da777bf4c175ea134dee0abe762c,1593819211000,90.681.85.158,8
C00002795,F90CTT80-4394-9NEM-51A6-705TQUP9UV2R,ios,62334fb20f6389e6190e9fea660adf5d62962b7d,1604705611000,67.139.26.423,12
C00002796,o9ri3578-s027-d222-utp5-ks94zf62ur4i,android,8cdadc19d895c20436c18ce8cb0986d565530fa0,1556408011000,44.300.74.289,17
C00002797,5q72a49m-yrh8-q33k-9i6f-8u95mf2j8yt3,android,f16af393626c102326098f00d0d121637cc0fe69,1581032011000,86.328.16.236,5
C00002798,XLW02J7N-236W-FX4G-G9H5-P282I7IT2D9W,ios,4639df6726ff7c41a2a8ab19adc9b1082ffe2458,1566862411000,61.215.25.220,13
C00002799,2c74e06t-juc5-8557-y9n4-pauzi705giz4,android,42abd96ac70edb2738f6d605e3b38c0a91cec111,1574465611000,11.140.70.581,10
